"Time_Iter","Outer_Iter","Inner_Iter",     "rms[T]"     
          0,           0,        2375,      -11.47048894
          0,           0,        2376,      -11.47212105
          0,           0,        2377,      -11.47375316
          0,           0,        2378,      -11.47538527
          0,           0,        2379,      -11.47701739
          0,           0,        2380,       -11.4786495
          0,           0,        2381,      -11.48028161
          0,           0,        2382,      -11.48191372
          0,           0,        2383,      -11.48354583
          0,           0,        2384,      -11.48517794
          0,           0,        2385,      -11.48681005
          0,           0,        2386,      -11.48844217
          0,           0,        2387,      -11.49007428
          0,           0,        2388,      -11.49170639
          0,           0,        2389,       -11.4933385
          0,           0,        2390,      -11.49497061
          0,           0,        2391,      -11.49660272
          0,           0,        2392,      -11.49823483
          0,           0,        2393,      -11.49986695
          0,           0,        2394,      -11.50149906
          0,           0,        2395,      -11.50313117
          0,           0,        2396,      -11.50476328
          0,           0,        2397,      -11.50639539
          0,           0,        2398,       -11.5080275
          0,           0,        2399,      -11.50965961
          0,           0,        2400,      -11.51129173
          0,           0,        2401,      -11.51292384
          0,           0,        2402,      -11.51455595
          0,           0,        2403,      -11.51618806
          0,           0,        2404,      -11.51782017
          0,           0,        2405,      -11.51945228
          0,           0,        2406,      -11.52108439
          0,           0,        2407,      -11.52271651
          0,           0,        2408,      -11.52434862
          0,           0,        2409,      -11.52598073
          0,           0,        2410,      -11.52761284
          0,           0,        2411,      -11.52924495
          0,           0,        2412,      -11.53087706
          0,           0,        2413,      -11.53250917
          0,           0,        2414,      -11.53414129
          0,           0,        2415,       -11.5357734
          0,           0,        2416,      -11.53740551
          0,           0,        2417,      -11.53903762
          0,           0,        2418,      -11.54066973
          0,           0,        2419,      -11.54230184
          0,           0,        2420,      -11.54393395
          0,           0,        2421,      -11.54556607
          0,           0,        2422,      -11.54719818
          0,           0,        2423,      -11.54883029
          0,           0,        2424,       -11.5504624
          0,           0,        2425,      -11.55209451
          0,           0,        2426,      -11.55372662
          0,           0,        2427,      -11.55535873
          0,           0,        2428,      -11.55699085
          0,           0,        2429,      -11.55862296
          0,           0,        2430,      -11.56025507
          0,           0,        2431,      -11.56188718
          0,           0,        2432,      -11.56351929
          0,           0,        2433,       -11.5651514
          0,           0,        2434,      -11.56678351
          0,           0,        2435,      -11.56841563
          0,           0,        2436,      -11.57004774
          0,           0,        2437,      -11.57167985
          0,           0,        2438,      -11.57331196
          0,           0,        2439,      -11.57494407
          0,           0,        2440,      -11.57657618
          0,           0,        2441,      -11.57820829
          0,           0,        2442,      -11.57984041
          0,           0,        2443,      -11.58147252
          0,           0,        2444,      -11.58310463
          0,           0,        2445,      -11.58473674
          0,           0,        2446,      -11.58636885
          0,           0,        2447,      -11.58800096
          0,           0,        2448,      -11.58963308
          0,           0,        2449,      -11.59126519
          0,           0,        2450,       -11.5928973
          0,           0,        2451,      -11.59452941
          0,           0,        2452,      -11.59616152
          0,           0,        2453,      -11.59779363
          0,           0,        2454,      -11.59942574
          0,           0,        2455,      -11.60105786
          0,           0,        2456,      -11.60268997
          0,           0,        2457,      -11.60432208
          0,           0,        2458,      -11.60595419
          0,           0,        2459,       -11.6075863
          0,           0,        2460,      -11.60921841
          0,           0,        2461,      -11.61085052
          0,           0,        2462,      -11.61248264
          0,           0,        2463,      -11.61411475
          0,           0,        2464,      -11.61574686
          0,           0,        2465,      -11.61737897
          0,           0,        2466,      -11.61901108
          0,           0,        2467,      -11.62064319
          0,           0,        2468,       -11.6222753
          0,           0,        2469,      -11.62390742
          0,           0,        2470,      -11.62553953
          0,           0,        2471,      -11.62717164
          0,           0,        2472,      -11.62880375
          0,           0,        2473,      -11.63043586
          0,           0,        2474,      -11.63206797
          0,           0,        2475,      -11.63370008
          0,           0,        2476,       -11.6353322
          0,           0,        2477,      -11.63696431
          0,           0,        2478,      -11.63859642
          0,           0,        2479,      -11.64022853
          0,           0,        2480,      -11.64186064
          0,           0,        2481,      -11.64349275
          0,           0,        2482,      -11.64512486
          0,           0,        2483,      -11.64675698
          0,           0,        2484,      -11.64838909
          0,           0,        2485,       -11.6500212
          0,           0,        2486,      -11.65165331
          0,           0,        2487,      -11.65328542
          0,           0,        2488,      -11.65491753
          0,           0,        2489,      -11.65654964
          0,           0,        2490,      -11.65818176
          0,           0,        2491,      -11.65981387
          0,           0,        2492,      -11.66144598
          0,           0,        2493,      -11.66307809
          0,           0,        2494,       -11.6647102
          0,           0,        2495,      -11.66634231
          0,           0,        2496,      -11.66797442
          0,           0,        2497,      -11.66960654
          0,           0,        2498,      -11.67123865
          0,           0,        2499,      -11.67287076
          0,           0,        2500,      -11.67450287
          0,           0,        2501,      -11.67613498
          0,           0,        2502,      -11.67776709
          0,           0,        2503,       -11.6793992
          0,           0,        2504,      -11.68103132
          0,           0,        2505,      -11.68266343
          0,           0,        2506,      -11.68429554
          0,           0,        2507,      -11.68592765
          0,           0,        2508,      -11.68755976
          0,           0,        2509,      -11.68919187
          0,           0,        2510,      -11.69082398
          0,           0,        2511,       -11.6924561
          0,           0,        2512,      -11.69408821
          0,           0,        2513,      -11.69572032
          0,           0,        2514,      -11.69735243
          0,           0,        2515,      -11.69898454
          0,           0,        2516,      -11.70061665
          0,           0,        2517,      -11.70224876
          0,           0,        2518,      -11.70388088
          0,           0,        2519,      -11.70551299
          0,           0,        2520,       -11.7071451
          0,           0,        2521,      -11.70877721
          0,           0,        2522,      -11.71040932
          0,           0,        2523,      -11.71204143
          0,           0,        2524,      -11.71367354
          0,           0,        2525,      -11.71530566
          0,           0,        2526,      -11.71693777
          0,           0,        2527,      -11.71856988
          0,           0,        2528,      -11.72020199
          0,           0,        2529,       -11.7218341
          0,           0,        2530,      -11.72346621
          0,           0,        2531,      -11.72509832
          0,           0,        2532,      -11.72673044
          0,           0,        2533,      -11.72836255
          0,           0,        2534,      -11.72999466
          0,           0,        2535,      -11.73162677
          0,           0,        2536,      -11.73325888
          0,           0,        2537,      -11.73489099
          0,           0,        2538,       -11.7365231
          0,           0,        2539,      -11.73815522
          0,           0,        2540,      -11.73978733
          0,           0,        2541,      -11.74141944
          0,           0,        2542,      -11.74305155
          0,           0,        2543,      -11.74468366
          0,           0,        2544,      -11.74631577
          0,           0,        2545,      -11.74794788
          0,           0,        2546,         -11.74958
          0,           0,        2547,      -11.75121211
          0,           0,        2548,      -11.75284422
          0,           0,        2549,      -11.75447633
          0,           0,        2550,      -11.75610844
          0,           0,        2551,      -11.75774055
          0,           0,        2552,      -11.75937266
          0,           0,        2553,      -11.76100478
          0,           0,        2554,      -11.76263689
          0,           0,        2555,        -11.764269
          0,           0,        2556,      -11.76590111
          0,           0,        2557,      -11.76753322
          0,           0,        2558,      -11.76916533
          0,           0,        2559,      -11.77079744
          0,           0,        2560,      -11.77242956
          0,           0,        2561,      -11.77406167
          0,           0,        2562,      -11.77569378
          0,           0,        2563,      -11.77732589
          0,           0,        2564,        -11.778958
          0,           0,        2565,      -11.78059011
          0,           0,        2566,      -11.78222222
          0,           0,        2567,      -11.78385434
          0,           0,        2568,      -11.78548645
          0,           0,        2569,      -11.78711856
          0,           0,        2570,      -11.78875067
          0,           0,        2571,      -11.79038278
          0,           0,        2572,      -11.79201489
          0,           0,        2573,        -11.793647
          0,           0,        2574,      -11.79527912
          0,           0,        2575,      -11.79691123
          0,           0,        2576,      -11.79854334
          0,           0,        2577,      -11.80017545
          0,           0,        2578,      -11.80180756
          0,           0,        2579,      -11.80343967
          0,           0,        2580,      -11.80507178
          0,           0,        2581,       -11.8067039
          0,           0,        2582,      -11.80833601
          0,           0,        2583,      -11.80996812
          0,           0,        2584,      -11.81160023
          0,           0,        2585,      -11.81323234
          0,           0,        2586,      -11.81486445
          0,           0,        2587,      -11.81649656
          0,           0,        2588,      -11.81812868
          0,           0,        2589,      -11.81976079
          0,           0,        2590,       -11.8213929
          0,           0,        2591,      -11.82302501
          0,           0,        2592,      -11.82465712
          0,           0,        2593,      -11.82628923
          0,           0,        2594,      -11.82792134
          0,           0,        2595,      -11.82955346
          0,           0,        2596,      -11.83118557
          0,           0,        2597,      -11.83281768
          0,           0,        2598,      -11.83444979
          0,           0,        2599,       -11.8360819
          0,           0,        2600,      -11.83771401
          0,           0,        2601,      -11.83934612
          0,           0,        2602,      -11.84097824
          0,           0,        2603,      -11.84261035
          0,           0,        2604,      -11.84424246
          0,           0,        2605,      -11.84587457
          0,           0,        2606,      -11.84750668
          0,           0,        2607,      -11.84913879
          0,           0,        2608,       -11.8507709
          0,           0,        2609,      -11.85240302
          0,           0,        2610,      -11.85403513
          0,           0,        2611,      -11.85566724
          0,           0,        2612,      -11.85729935
          0,           0,        2613,      -11.85893146
          0,           0,        2614,      -11.86056357
          0,           0,        2615,      -11.86219568
          0,           0,        2616,       -11.8638278
          0,           0,        2617,      -11.86545991
          0,           0,        2618,      -11.86709202
          0,           0,        2619,      -11.86872413
          0,           0,        2620,      -11.87035624
          0,           0,        2621,      -11.87198835
          0,           0,        2622,      -11.87362046
          0,           0,        2623,      -11.87525258
          0,           0,        2624,      -11.87688469
          0,           0,        2625,       -11.8785168
          0,           0,        2626,      -11.88014891
          0,           0,        2627,      -11.88178102
          0,           0,        2628,      -11.88341313
          0,           0,        2629,      -11.88504524
          0,           0,        2630,      -11.88667736
          0,           0,        2631,      -11.88830947
          0,           0,        2632,      -11.88994158
          0,           0,        2633,      -11.89157369
          0,           0,        2634,       -11.8932058
          0,           0,        2635,      -11.89483791
          0,           0,        2636,      -11.89647002
          0,           0,        2637,      -11.89810214
          0,           0,        2638,      -11.89973425
          0,           0,        2639,      -11.90136636
          0,           0,        2640,      -11.90299847
          0,           0,        2641,      -11.90463058
          0,           0,        2642,      -11.90626269
          0,           0,        2643,       -11.9078948
          0,           0,        2644,      -11.90952692
          0,           0,        2645,      -11.91115903
          0,           0,        2646,      -11.91279114
          0,           0,        2647,      -11.91442325
          0,           0,        2648,      -11.91605536
          0,           0,        2649,      -11.91768747
          0,           0,        2650,      -11.91931958
          0,           0,        2651,       -11.9209517
          0,           0,        2652,      -11.92258381
          0,           0,        2653,      -11.92421592
          0,           0,        2654,      -11.92584803
          0,           0,        2655,      -11.92748014
          0,           0,        2656,      -11.92911225
          0,           0,        2657,      -11.93074436
          0,           0,        2658,      -11.93237648
          0,           0,        2659,      -11.93400859
          0,           0,        2660,       -11.9356407
          0,           0,        2661,      -11.93727281
          0,           0,        2662,      -11.93890492
          0,           0,        2663,      -11.94053703
          0,           0,        2664,      -11.94216914
          0,           0,        2665,      -11.94380126
          0,           0,        2666,      -11.94543337
          0,           0,        2667,      -11.94706548
          0,           0,        2668,      -11.94869759
          0,           0,        2669,       -11.9503297
          0,           0,        2670,      -11.95196181
          0,           0,        2671,      -11.95359392
          0,           0,        2672,      -11.95522604
          0,           0,        2673,      -11.95685815
          0,           0,        2674,      -11.95849026
          0,           0,        2675,      -11.96012237
          0,           0,        2676,      -11.96175448
          0,           0,        2677,      -11.96338659
          0,           0,        2678,       -11.9650187
          0,           0,        2679,      -11.96665082
          0,           0,        2680,      -11.96828293
          0,           0,        2681,      -11.96991504
          0,           0,        2682,      -11.97154715
          0,           0,        2683,      -11.97317926
          0,           0,        2684,      -11.97481137
          0,           0,        2685,      -11.97644348
          0,           0,        2686,       -11.9780756
          0,           0,        2687,      -11.97970771
          0,           0,        2688,      -11.98133982
          0,           0,        2689,      -11.98297193
          0,           0,        2690,      -11.98460404
          0,           0,        2691,      -11.98623615
          0,           0,        2692,      -11.98786826
          0,           0,        2693,      -11.98950038
          0,           0,        2694,      -11.99113249
          0,           0,        2695,       -11.9927646
          0,           0,        2696,      -11.99439671
          0,           0,        2697,      -11.99602882
          0,           0,        2698,      -11.99766093
          0,           0,        2699,      -11.99929304
          0,           0,        2700,      -12.00092516
